path,label,scene,label_name,split
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_180955_1040__-122.17720593944432_37.679515431096085.png,0,20170706_180955_1040,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_180955_1040__-122.21350040275676_37.7219716165492.png,0,20170706_180955_1040,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.2724984951341_37.83264326368706.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.31316787220987_37.792382927461844.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.32922172947636_37.83322334371147.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.40832681976396_37.848843279497004.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.41432025362349_37.811045497907784.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.43919822115103_37.865325923311175.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.48217159894581_37.86552276319473.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.48839479563331_37.853382382796234.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.53885733941475_37.85461830178032.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170706_181011_1006__-122.54261196644978_37.848549132635014.png,0,20170706_181011_1006,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.26110235328622_37.85068835788047.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.28346635212016_37.83011476440153.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.28495745657791_37.862813834912764.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.2890595877518_37.854727026034546.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.30362520018637_37.83615721791672.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.32085718084211_37.80105299501839.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.33170008040297_37.785215960542054.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.33946330297843_37.76660263566568.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.34164432776087_37.824073128229834.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174130_0c0b__-122.3753330815847_37.766230408777204.png,0,20170707_174130_0c0b,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.24523551460885_37.79815925576419.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.2515504017567_37.81396328974846.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.28052983763551_37.781426554717854.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.31602858911182_37.71855513428707.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.33258350678165_37.74758224431794.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.33608853783042_37.7592830508274.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.33702764638267_37.73800832995908.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.3390377413175_37.7684930016889.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.33949471733943_37.7669002442782.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.34176696297199_37.748796584096326.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.34312205925757_37.71876328685834.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.34631412652476_37.72737959937634.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.34640091772265_37.73687094077791.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_0c0b__-122.34939182652873_37.75692370078929.png,0,20170707_174131_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_1_0c0b__-122.19571736983664_37.79245084190227.png,0,20170707_174131_1_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_1_0c0b__-122.22348460054857_37.73728797841283.png,0,20170707_174131_1_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_174131_1_0c0b__-122.25749714119202_37.73058506629582.png,0,20170707_174131_1_0c0b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.3265275334031_37.79205446566871.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.33177892851938_37.78402668166098.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.33461976095035_37.786368132591655.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.33619143154924_37.75920251238581.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.33681999021636_37.73838571407204.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.33788016568006_37.76843242458194.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.34163099645102_37.74876878526367.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.34667304881602_37.736899488872744.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.41433361671214_37.81366836774706.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.42635970249638_37.80994205501036.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.46273275153958_37.80881567890952.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.47085255544128_37.783732877252476.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181135_100b__-122.47869729911623_37.82127139519534.png,0,20170707_181135_100b,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181425_0e14__-122.05516823794919_37.73614006839395.png,0,20170707_181425_0e14,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181425_0e14__-122.14991805553974_37.80183623739414.png,0,20170707_181425_0e14,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181425_0e14__-122.22633965035328_37.80314705012222.png,0,20170707_181425_0e14,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181425_0e14__-122.22818111190111_37.760437371470935.png,0,20170707_181425_0e14,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181426_0e14__-122.08540394527087_37.70828492889226.png,0,20170707_181426_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181426_0e14__-122.0889134092544_37.671809106287206.png,0,20170707_181426_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181426_0e14__-122.11358583014079_37.668130490519374.png,0,20170707_181426_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181426_0e14__-122.12212884329361_37.71099763104849.png,0,20170707_181426_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170707_181426_0e14__-122.15270280905368_37.71608839108854.png,0,20170707_181426_0e14,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180811_100c__-122.01097475696292_37.65679639945837.png,0,20170708_180811_100c,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180811_100c__-122.03189046468803_37.70658681802912.png,0,20170708_180811_100c,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180811_100c__-122.08201724136921_37.72623962311567.png,0,20170708_180811_100c,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180811_100c__-122.12635239773104_37.6991317307767.png,0,20170708_180811_100c,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180811_100c__-122.1652248490068_37.68305451596737.png,0,20170708_180811_100c,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180811_100c__-122.1659155832246_37.72161750419214.png,0,20170708_180811_100c,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180811_100c__-122.19500832891812_37.757295215693325.png,0,20170708_180811_100c,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180811_100c__-122.27477321495388_37.71154870042434.png,0,20170708_180811_100c,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180826_1021__-122.33579750385003_37.75755089227916.png,0,20170708_180826_1021,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180826_1021__-122.39595163484783_37.785752155709105.png,0,20170708_180826_1021,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180826_1021__-122.40442519385122_37.80821084595821.png,0,20170708_180826_1021,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180826_1021__-122.42374112636251_37.78288998003843.png,0,20170708_180826_1021,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180826_1021__-122.46550497353964_37.84500674368631.png,0,20170708_180826_1021,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180826_1021__-122.47150831377219_37.78733206037964.png,0,20170708_180826_1021,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180826_1021__-122.47852352235562_37.80721020289894.png,0,20170708_180826_1021,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180826_1021__-122.49497436539839_37.84867893837946.png,0,20170708_180826_1021,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180827_1021__-122.32351807475574_37.718463150184384.png,0,20170708_180827_1021,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180827_1021__-122.32747522682342_37.71751236744004.png,0,20170708_180827_1021,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180827_1021__-122.34118036863637_37.73813977158048.png,0,20170708_180827_1021,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180827_1021__-122.34171370989291_37.74711984329501.png,0,20170708_180827_1021,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180827_1021__-122.34310234660427_37.71714080417445.png,0,20170708_180827_1021,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180827_1021__-122.38474618375658_37.73596870425777.png,0,20170708_180827_1021,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180827_1021__-122.39602476916264_37.70552635983435.png,0,20170708_180827_1021,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170708_180827_1021__-122.45973264617584_37.771514674256174.png,0,20170708_180827_1021,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_180806_1024__-122.0745431024927_37.741431195690076.png,0,20170709_180806_1024,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_180806_1024__-122.08583228577733_37.739896955433146.png,0,20170709_180806_1024,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_180806_1024__-122.1974002383842_37.71556294070073.png,0,20170709_180806_1024,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_180806_1024__-122.30120886253196_37.792312602393324.png,0,20170709_180806_1024,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_180807_1024__-122.047779329264_37.66437283602222.png,0,20170709_180807_1024,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_180807_1024__-122.10632441905483_37.64960776293271.png,0,20170709_180807_1024,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_180807_1024__-122.28331358759881_37.72595887707328.png,0,20170709_180807_1024,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_180807_1024__-122.3238344881893_37.71735634502497.png,0,20170709_180807_1024,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_180807_1024__-122.3276809755294_37.68720215303954.png,0,20170709_180807_1024,No-Ship,val
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181332_0e0e__-122.11517361915418_37.77778619596411.png,0,20170709_181332_0e0e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181332_0e0e__-122.16634847654159_37.75890758357923.png,0,20170709_181332_0e0e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181332_0e0e__-122.18140603343683_37.79251450593654.png,0,20170709_181332_0e0e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181332_0e0e__-122.22270702082858_37.808341658280845.png,0,20170709_181332_0e0e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181332_0e0e__-122.30298135963675_37.79586523027793.png,0,20170709_181332_0e0e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181332_0e0e__-122.34909597103322_37.771252920625095.png,0,20170709_181332_0e0e,No-Ship,train
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181333_0e0e__-122.12800669596987_37.70606603037235.png,0,20170709_181333_0e0e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181333_0e0e__-122.1652570510645_37.68321698047199.png,0,20170709_181333_0e0e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181333_0e0e__-122.16539336184846_37.671050191042916.png,0,20170709_181333_0e0e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181333_0e0e__-122.27116611458682_37.732319775055075.png,0,20170709_181333_0e0e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181333_0e0e__-122.27983498771106_37.69143527757834.png,0,20170709_181333_0e0e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181333_0e0e__-122.32366700707382_37.71705794957847.png,0,20170709_181333_0e0e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181333_0e0e__-122.32765581102777_37.738955704551834.png,0,20170709_181333_0e0e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181333_0e0e__-122.3304774672016_37.74700247232872.png,0,20170709_181333_0e0e,No-Ship,test
C:\Users\sad77\Desktop\Part-A.1-CalEnvAgency\shipdata_2025\cropped_ship_dataset\0__20170709_181333_0e0e__-122.33918938210937_37.76676333587583.png,0,20170709_181333_0e0e,No-Ship,test
